ID,ANO,RELATOR,CLASSE
18185,2369986,2010,MIN. RICARDO LEWANDOWSKI,RE
18186,2370057,2010,MIN. JOAQUIM BARBOSA,RE
18187,2370136,2010,MIN. ELLEN GRACIE,RE
18188,2370241,2010,MIN. CÁRMEN LÚCIA,AI
18189,2370253,2010,MIN. ELLEN GRACIE,AI
18190,2370311,2010,MIN. AYRES BRITTO,AI
18191,2370398,2010,MIN. JOAQUIM BARBOSA,RE
18192,2370414,2010,MIN. RICARDO LEWANDOWSKI,RE
18193,2370581,2010,MIN. RICARDO LEWANDOWSKI,RE
18194,2370583,2010,MIN. JOAQUIM BARBOSA,RE
18195,2370605,2010,MIN. JOAQUIM BARBOSA,RE
18196,2370718,2010,MIN. SEPÚLVEDA PERTENCE,RE
18197,2370731,2010,MIN. RICARDO LEWANDOWSKI,RE
18198,2370971,2010,MIN. ELLEN GRACIE,RE
18199,2371227,2010,MIN. DIAS TOFFOLI,RE
18200,2371241,2010,MIN. ELLEN GRACIE,RE
18201,2371399,2010,MIN. RICARDO LEWANDOWSKI,RE
18202,2371526,2010,MIN. CÁRMEN LÚCIA,RE
18203,2371617,2010,MIN. JOAQUIM BARBOSA,RE
18204,2371672,2010,MIN. RICARDO LEWANDOWSKI,RE
18205,2371912,2010,MIN. RICARDO LEWANDOWSKI,RE
18206,2372003,2010,MIN. RICARDO LEWANDOWSKI,RE
18207,2372009,2010,MIN. JOAQUIM BARBOSA,AI
18208,2372073,2010,MIN. JOAQUIM BARBOSA,RE
18209,2372151,2010,MIN. CÁRMEN LÚCIA,AI
18210,2372211,2010,MIN. JOAQUIM BARBOSA,AI
18211,2372349,2010,MIN. CÁRMEN LÚCIA,AI
18212,2372374,2010,MIN. CEZAR PELUSO,RE
18213,2372484,2010,MIN. RICARDO LEWANDOWSKI,RE
18214,2372517,2010,MIN. RICARDO LEWANDOWSKI,RE
18215,2372521,2010,MIN. RICARDO LEWANDOWSKI,RE
18216,2372597,2010,MIN. ELLEN GRACIE,AI
18217,2372599,2010,MIN. RICARDO LEWANDOWSKI,RE
18218,2372623,2010,MIN. JOAQUIM BARBOSA,RE
18219,2372652,2010,MIN. RICARDO LEWANDOWSKI,RE
18220,2372824,2010,MIN. RICARDO LEWANDOWSKI,RE
18221,2372973,2010,MIN. CÁRMEN LÚCIA,RE
18222,2373015,2010,MIN. AYRES BRITTO,RE
18223,2373026,2010,MIN. RICARDO LEWANDOWSKI,RE
18224,2373132,2010,MIN. CEZAR PELUSO,RE
18225,2373243,2010,MIN. JOAQUIM BARBOSA,RE
18226,2373369,2010,MIN. RICARDO LEWANDOWSKI,MS
18227,2373393,2010,MIN. AYRES BRITTO,RE
18228,2373438,2010,MIN. CÁRMEN LÚCIA,AI
18229,2373470,2010,MIN. SEPÚLVEDA PERTENCE,RE
18230,2373607,2010,MIN. JOAQUIM BARBOSA,Rcl
18231,2373780,2010,MIN. DIAS TOFFOLI,AI
18232,2373974,2010,MIN. DIAS TOFFOLI,RE
18233,2374171,2010,MIN. JOAQUIM BARBOSA,AI
18234,2374181,2010,MIN. RICARDO LEWANDOWSKI,RE
18235,2374280,2010,MIN. RICARDO LEWANDOWSKI,AI
18236,2374359,2010,MIN. RICARDO LEWANDOWSKI,RE
18237,2374467,2010,MIN. DIAS TOFFOLI,RE
18238,2374562,2010,MIN. AYRES BRITTO,RE
18239,2374630,2010,MIN. DIAS TOFFOLI,RE
18240,2374631,2010,MIN. JOAQUIM BARBOSA,RE
18241,2374674,2010,MIN. DIAS TOFFOLI,AI
18242,2374736,2010,MIN. AYRES BRITTO,RE
18243,2374752,2010,MIN. DIAS TOFFOLI,RE
18244,2374805,2010,MIN. JOAQUIM BARBOSA,AI
18245,2374812,2010,MIN. CELSO DE MELLO,AI
18246,2374835,2010,MIN. RICARDO LEWANDOWSKI,RE
18247,2374892,2010,MIN. ELLEN GRACIE,RE
18248,2374893,2010,MIN. JOAQUIM BARBOSA,AI
18249,2375054,2010,MIN. CÁRMEN LÚCIA,RE
18250,2375073,2010,MIN. RICARDO LEWANDOWSKI,RE
18251,2375276,2010,MIN. MARCO AURÉLIO,AI
18252,2375370,2010,MIN. DIAS TOFFOLI,RE
18253,2375421,2010,MIN. MARCO AURÉLIO,RE
18254,2375427,2010,MIN. JOAQUIM BARBOSA,Rcl
18255,2375553,2010,MIN. JOAQUIM BARBOSA,AI
18256,2375624,2010,MIN. ELLEN GRACIE,RE
18257,2375649,2010,MIN. EROS GRAU,RE
18258,2375652,2010,MIN. AYRES BRITTO,RE
18259,2375764,2010,MIN. EROS GRAU,RE
18260,2375800,2010,MIN. JOAQUIM BARBOSA,AI
18261,2375822,2010,MIN. RICARDO LEWANDOWSKI,RE
18262,2375831,2010,MIN. RICARDO LEWANDOWSKI,RE
18263,2375898,2010,MIN. JOAQUIM BARBOSA,HC
18264,2375909,2010,MIN. JOAQUIM BARBOSA,RE
18265,2375935,2010,MIN. RICARDO LEWANDOWSKI,RE
18266,2375949,2010,MIN. JOAQUIM BARBOSA,AI
18267,2376040,2010,MIN. RICARDO LEWANDOWSKI,RE
18268,2376043,2010,MIN. DIAS TOFFOLI,RE
18269,2376064,2010,MIN. DIAS TOFFOLI,AI
18270,2376217,2010,MIN. ELLEN GRACIE,RE
18271,2376260,2010,MIN. JOAQUIM BARBOSA,RE
18272,2376280,2010,MIN. RICARDO LEWANDOWSKI,RE
18273,2376319,2010,MIN. RICARDO LEWANDOWSKI,RE
18274,2376492,2010,MIN. RICARDO LEWANDOWSKI,RE
18275,2376596,2010,MIN. AYRES BRITTO,RE
18276,2376597,2010,MIN. AYRES BRITTO,RE
18277,2376652,2010,MIN. JOAQUIM BARBOSA,RE
18278,2376667,2010,MIN. RICARDO LEWANDOWSKI,RE
18279,2376716,2010,MIN. JOAQUIM BARBOSA,AI
18280,2376779,2010,MIN. AYRES BRITTO,AI
18281,2377364,2010,MIN. DIAS TOFFOLI,AI
18282,2377427,2010,MIN. GILMAR MENDES,AC
18283,2377468,2010,MIN. SEPÚLVEDA PERTENCE,Rcl
18284,2377588,2010,MIN. JOAQUIM BARBOSA,AI
18285,2377688,2010,MIN. GILMAR MENDES,RHC
18286,2377690,2010,MIN. ELLEN GRACIE,AI
18287,2377827,2010,MIN. DIAS TOFFOLI,AI
18288,2377878,2010,MIN. DIAS TOFFOLI,AI
18289,2377900,2010,MIN. JOAQUIM BARBOSA,AI
18290,2378058,2010,MIN. CEZAR PELUSO,HC
18291,2378077,2010,MIN. ELLEN GRACIE,AI
18292,2378237,2010,MIN. JOAQUIM BARBOSA,AI
18293,2378240,2010,MIN. JOAQUIM BARBOSA,AI
18294,2378421,2010,MIN. DIAS TOFFOLI,AI
18295,2378422,2010,MIN. DIAS TOFFOLI,AI
18296,2378620,2010,MIN. DIAS TOFFOLI,CC
18297,2378691,2010,MIN. AYRES BRITTO,AI
18298,2378886,2010,MIN. RICARDO LEWANDOWSKI,AI
18299,2379412,2010,MIN. CELSO DE MELLO,AI
18300,2379475,2010,MIN. CÁRMEN LÚCIA,AI
18301,2379486,2010,MIN. JOAQUIM BARBOSA,AI
18302,2379503,2010,MIN. AYRES BRITTO,AI
18303,2379752,2010,MIN. GILMAR MENDES,AI
18304,2379795,2010,MIN. CEZAR PELUSO,RE
18305,2379904,2010,MIN. CELSO DE MELLO,RE
18306,2379970,2010,MIN. GILMAR MENDES,AI
18307,2379981,2010,MIN. CELSO DE MELLO,RE
18308,2380054,2010,MIN. JOAQUIM BARBOSA,AI
18309,2380082,2010,MIN. GILMAR MENDES,AI
18310,2380097,2010,MIN. RICARDO LEWANDOWSKI,RE
18311,2380111,2010,MIN. JOAQUIM BARBOSA,Rcl
18312,2380150,2010,MIN. CÁRMEN LÚCIA,AI
18313,2380326,2010,MIN. CEZAR PELUSO,AC
18314,2380374,2010,MIN. CELSO DE MELLO,AI
18315,2380519,2010,MIN. GILMAR MENDES,AI
18316,2380573,2010,MIN. EROS GRAU,AI
18317,2380845,2010,MIN. SEPÚLVEDA PERTENCE,AC
18318,2381195,2010,MIN. RICARDO LEWANDOWSKI,RE
18319,2381314,2010,MIN. GILMAR MENDES,RE
18320,2381465,2010,MIN. RICARDO LEWANDOWSKI,RE
18321,2381565,2010,MIN. JOAQUIM BARBOSA,RE
18322,2381788,2010,MIN. GILMAR MENDES,AC
18323,2381808,2010,MIN. DIAS TOFFOLI,AC
18324,2381944,2010,MIN. JOAQUIM BARBOSA,AI
18325,2382075,2010,MIN. CELSO DE MELLO,RE
18326,2382185,2010,MIN. ELLEN GRACIE,RE
18327,2382188,2010,MIN. RICARDO LEWANDOWSKI,RE
18328,2382194,2010,MIN. DIAS TOFFOLI,RE
18329,2382256,2010,MIN. JOAQUIM BARBOSA,AI
18330,2382277,2010,MIN. DIAS TOFFOLI,RE
18331,2382326,2010,MIN. JOAQUIM BARBOSA,AI
18332,2382336,2010,MIN. CÁRMEN LÚCIA,RE
18333,2382374,2010,MIN. EROS GRAU,RE
18334,2382548,2010,MIN. JOAQUIM BARBOSA,AI
18335,2382734,2010,MIN. AYRES BRITTO,HC
18336,2382888,2010,MIN. ELLEN GRACIE,RE
18337,2382898,2010,MIN. EROS GRAU,RE
18338,2382969,2010,MIN. AYRES BRITTO,AI
18339,2383226,2010,MIN. RICARDO LEWANDOWSKI,RE
18340,2383316,2010,MIN. RICARDO LEWANDOWSKI,RE
18341,2383336,2010,MIN. DIAS TOFFOLI,AI
18342,2383337,2010,MIN. DIAS TOFFOLI,AI
18343,2383363,2010,MIN. DIAS TOFFOLI,AI
18344,2383670,2010,MIN. DIAS TOFFOLI,AI
18345,2383692,2010,MIN. DIAS TOFFOLI,AI
18346,2383748,2010,MIN. DIAS TOFFOLI,AI
18347,2383784,2010,MIN. DIAS TOFFOLI,AI
18348,2383933,2010,MIN. DIAS TOFFOLI,AI
18349,2383955,2010,MIN. JOAQUIM BARBOSA,AI
18350,2384050,2010,MIN. DIAS TOFFOLI,AI
18351,2384081,2010,MIN. MARCO AURÉLIO,RE
18352,2384109,2010,MIN. DIAS TOFFOLI,RE
18353,2384225,2010,MIN. GILMAR MENDES,CC
18354,2384263,2010,MIN. JOAQUIM BARBOSA,AI
18355,2384316,2010,MIN. DIAS TOFFOLI,AI
18356,2384383,2010,MIN. EROS GRAU,RMS
18357,2384456,2010,MIN. DIAS TOFFOLI,AI
18358,2384643,2010,MIN. JOAQUIM BARBOSA,AI
18359,2384812,2010,MIN. JOAQUIM BARBOSA,AI
18360,2384995,2010,MIN. JOAQUIM BARBOSA,AI
18361,2385061,2010,MIN. MARCO AURÉLIO,AC
18362,2385139,2010,MIN. DIAS TOFFOLI,AI
18363,2385204,2010,MIN. CELSO DE MELLO,AI
18364,2385228,2010,MIN. MARCO AURÉLIO,HC
18365,2385271,2010,MIN. JOAQUIM BARBOSA,AI
18366,2385363,2010,MIN. AYRES BRITTO,AI
18367,2385393,2010,MIN. CÁRMEN LÚCIA,AI
18368,2385536,2010,MIN. DIAS TOFFOLI,AI
18369,2385592,2010,MIN. ELLEN GRACIE,AI
18370,2385602,2010,MIN. GILMAR MENDES,AI
18371,2385640,2010,MIN. AYRES BRITTO,Rcl
18372,2385656,2010,MIN. JOAQUIM BARBOSA,AI
18373,2385788,2010,MIN. MARCO AURÉLIO,MS
18374,2385835,2010,MIN. SEPÚLVEDA PERTENCE,AC
18375,2385871,2010,MIN. RICARDO LEWANDOWSKI,AI
18376,2385886,2010,MIN. RICARDO LEWANDOWSKI,RE
18377,2385903,2010,MIN. JOAQUIM BARBOSA,MS
18378,2385961,2010,MIN. JOAQUIM BARBOSA,AI
18379,2385964,2010,MIN. DIAS TOFFOLI,AI
18380,2385979,2010,MIN. JOAQUIM BARBOSA,AI
18381,2386012,2010,MIN. JOAQUIM BARBOSA,AI
18382,2386091,2010,MIN. DIAS TOFFOLI,Rcl
18383,2386121,2010,MIN. DIAS TOFFOLI,AI
18384,2386393,2010,MIN. GILMAR MENDES,RMS
18385,2386418,2010,MIN. RICARDO LEWANDOWSKI,RE
18386,2386432,2010,MIN. JOAQUIM BARBOSA,AI
18387,2386472,2010,MIN. DIAS TOFFOLI,CC
18388,2386487,2010,MIN. ELLEN GRACIE,RE
18389,2386500,2010,MIN. JOAQUIM BARBOSA,AI
18390,2386649,2010,MIN. CÁRMEN LÚCIA,RE
18391,2386782,2010,MIN. RICARDO LEWANDOWSKI,RE
18392,2387075,2010,MIN. JOAQUIM BARBOSA,AI
18393,2387080,2010,MIN. RICARDO LEWANDOWSKI,RE
18394,2387086,2010,MIN. DIAS TOFFOLI,RE
18395,2387112,2010,MIN. MARCO AURÉLIO,AI
18396,2387233,2010,MIN. GILMAR MENDES,ADPF
18397,2387531,2010,MIN. DIAS TOFFOLI,RE
18398,2387542,2010,MIN. DIAS TOFFOLI,RE
18399,2387755,2010,MIN. JOAQUIM BARBOSA,AI
18400,2387880,2010,MIN. DIAS TOFFOLI,RE
18401,2387912,2010,MIN. RICARDO LEWANDOWSKI,RE
18402,2387963,2010,MIN. JOAQUIM BARBOSA,AI
18403,2388009,2010,MIN. RICARDO LEWANDOWSKI,RE
18404,2388044,2010,MIN. JOAQUIM BARBOSA,AI
18405,2388118,2010,MIN. DIAS TOFFOLI,RE
18406,2388174,2010,MIN. DIAS TOFFOLI,RE
18407,2388242,2010,MIN. CELSO DE MELLO,AI
18408,2388361,2010,MIN. ELLEN GRACIE,RE
18409,2388369,2010,MINISTRA PRESIDENTE,SS
18410,2388372,2010,MIN. CELSO DE MELLO,PPE
18411,2388380,2010,MIN. EROS GRAU,AI
18412,2388387,2010,MIN. JOAQUIM BARBOSA,AI
18413,2388567,2010,MIN. RICARDO LEWANDOWSKI,RE
18414,2388748,2010,MIN. ELLEN GRACIE,RE
18415,2388830,2010,MIN. EROS GRAU,RE
18416,2388926,2010,MIN. AYRES BRITTO,RE
18417,2388933,2010,MIN. CÁRMEN LÚCIA,AI
18418,2388939,2010,MIN. JOAQUIM BARBOSA,AI
18419,2388955,2010,MIN. JOAQUIM BARBOSA,AI
18420,2389055,2010,MIN. MARCO AURÉLIO,AC
18421,2389118,2010,MIN. JOAQUIM BARBOSA,AI
18422,2389194,2010,MIN. JOAQUIM BARBOSA,AI
18423,2389250,2010,MIN. JOAQUIM BARBOSA,AI
18424,2389340,2010,MIN. AYRES BRITTO,HC
18425,2389362,2010,MIN. AYRES BRITTO,AI
18426,2389441,2010,MIN. CEZAR PELUSO,RE
18427,2389488,2010,MIN. JOAQUIM BARBOSA,RE
18428,2389755,2010,MIN. GILMAR MENDES,RE
18429,2389875,2010,MIN. JOAQUIM BARBOSA,AI
18430,2390044,2010,MIN. ELLEN GRACIE,AI
18431,2390063,2010,MIN. AYRES BRITTO,AI
18432,2390105,2010,MIN. JOAQUIM BARBOSA,RE
18433,2390131,2010,MIN. RICARDO LEWANDOWSKI,RE
18434,2390289,2010,MIN. ELLEN GRACIE,RE
18435,2390489,2010,MIN. JOAQUIM BARBOSA,RE
18436,2390494,2010,MIN. JOAQUIM BARBOSA,RE
18437,2390522,2010,MIN. RICARDO LEWANDOWSKI,RE
18438,2390628,2010,MIN. AYRES BRITTO,RE
18439,2390637,2010,MIN. JOAQUIM BARBOSA,AI
18440,2390748,2010,,AC
18441,2390762,2010,MIN. ELLEN GRACIE,RE
18442,2391089,2010,MIN. JOAQUIM BARBOSA,RE
18443,2391092,2010,MIN. CEZAR PELUSO,RE
18444,2391093,2010,MIN. CEZAR PELUSO,RE
18445,2391172,2010,MIN. RICARDO LEWANDOWSKI,RE
18446,2391319,2010,MIN. RICARDO LEWANDOWSKI,RE
18447,2391400,2010,MIN. AYRES BRITTO,RE
18448,2391684,2010,MIN. RICARDO LEWANDOWSKI,RE
18449,2391750,2010,MIN. CEZAR PELUSO,RE
18450,2391964,2010,MIN. CELSO DE MELLO,RE
18451,2392076,2010,MIN. JOAQUIM BARBOSA,AI
18452,2392186,2010,MIN. EROS GRAU,AI
18453,2392329,2010,MIN. GILMAR MENDES,RE
18454,2392541,2010,MIN. RICARDO LEWANDOWSKI,AI
18455,2392620,2010,MIN. JOAQUIM BARBOSA,AI
18456,2392775,2010,MIN. RICARDO LEWANDOWSKI,RE
18457,2392818,2010,MIN. JOAQUIM BARBOSA,HC
18458,2392833,2010,MIN. JOAQUIM BARBOSA,AI
18459,2392987,2010,MIN. JOAQUIM BARBOSA,AI
18460,2393003,2010,MIN. JOAQUIM BARBOSA,AI
18461,2393032,2010,MIN. DIAS TOFFOLI,RE
18462,2393058,2010,MIN. MARCO AURÉLIO,AI
18463,2393079,2010,MIN. JOAQUIM BARBOSA,AI
18464,2393093,2010,MIN. JOAQUIM BARBOSA,AI
18465,2393362,2010,MIN. DIAS TOFFOLI,RE
18466,2393516,2010,MIN. GILMAR MENDES,RE
18467,2393634,2010,MIN. CEZAR PELUSO,HC
18468,2393644,2010,MIN. MARCO AURÉLIO,AI
18469,2393739,2010,MIN. JOAQUIM BARBOSA,AI
18470,2393756,2010,MIN. JOAQUIM BARBOSA,AC
18471,2393811,2010,MIN. AYRES BRITTO,RE
18472,2393852,2010,MIN. DIAS TOFFOLI,AI
18473,2394034,2010,MIN. AYRES BRITTO,RE
18474,2394042,2010,MIN. JOAQUIM BARBOSA,AI
18475,2394139,2010,MIN. DIAS TOFFOLI,AI
18476,2394417,2010,MIN. JOAQUIM BARBOSA,AI
18477,2394483,2010,MIN. AYRES BRITTO,RE
18478,2394490,2010,MIN. RICARDO LEWANDOWSKI,ADPF
18479,2394566,2010,MIN. DIAS TOFFOLI,AI
18480,2394605,2010,MIN. RICARDO LEWANDOWSKI,RE
18481,2394703,2010,MIN. CELSO DE MELLO,AI
18482,2394704,2010,MIN. AYRES BRITTO,AI
18483,2394737,2010,MIN. MARCO AURÉLIO,AI
18484,2394772,2010,MIN. JOAQUIM BARBOSA,AI
18485,2394824,2010,MIN. JOAQUIM BARBOSA,AI
18486,2394925,2010,MIN. AYRES BRITTO,RE
18487,2395009,2010,MIN. JOAQUIM BARBOSA,Rcl
18488,2395010,2010,MIN. EROS GRAU,Pet
18489,2395015,2010,MIN. JOAQUIM BARBOSA,AI
18490,2395035,2010,MIN. JOAQUIM BARBOSA,AI
18491,2395160,2010,MIN. RICARDO LEWANDOWSKI,AI
18492,2395215,2010,MIN. CÁRMEN LÚCIA,AI
18493,2395390,2010,MIN. JOAQUIM BARBOSA,AI
18494,2395444,2010,MIN. JOAQUIM BARBOSA,AI
18495,2395534,2010,MIN. JOAQUIM BARBOSA,AI
18496,2395559,2010,MIN. RICARDO LEWANDOWSKI,RE
18497,2395790,2010,MIN. CÁRMEN LÚCIA,RE
18498,2395973,2010,MIN. RICARDO LEWANDOWSKI,AI
18499,2395974,2010,MIN. JOAQUIM BARBOSA,AI
18500,2396062,2010,MIN. EROS GRAU,AI
18501,2396063,2010,MIN. EROS GRAU,AI
18502,2396103,2010,MIN. AYRES BRITTO,RE
18503,2396104,2010,MIN. JOAQUIM BARBOSA,AI
18504,2396133,2010,MIN. ELLEN GRACIE,RE
18505,2396172,2010,MIN. JOAQUIM BARBOSA,AI
18506,2396236,2010,MIN. JOAQUIM BARBOSA,AI
18507,2396283,2010,MIN. RICARDO LEWANDOWSKI,RE
18508,2396284,2010,MIN. RICARDO LEWANDOWSKI,RE
18509,2396346,2010,MIN. JOAQUIM BARBOSA,RE
18510,2396385,2010,MIN. CÁRMEN LÚCIA,AI
18511,2396434,2010,MIN. RICARDO LEWANDOWSKI,AI
18512,2396454,2010,MIN. DIAS TOFFOLI,AI
18513,2396513,2010,MIN. CÁRMEN LÚCIA,RE
18514,2396605,2010,MIN. JOAQUIM BARBOSA,AI
18515,2396607,2010,MIN. JOAQUIM BARBOSA,AI
18516,2396627,2010,MIN. JOAQUIM BARBOSA,AI
18517,2396682,2010,MIN. ELLEN GRACIE,AI
18518,2396717,2010,MIN. CÁRMEN LÚCIA,AI
18519,2396719,2010,MIN. EROS GRAU,AI
18520,2396811,2010,MIN. CEZAR PELUSO,AC
18521,2396909,2010,MIN. JOAQUIM BARBOSA,AI
18522,2396923,2010,MIN. DIAS TOFFOLI,AI
18523,2396956,2010,MIN. DIAS TOFFOLI,RE
18524,2397055,2010,MIN. RICARDO LEWANDOWSKI,AI
18525,2397330,2010,MIN. JOAQUIM BARBOSA,AC
18526,2397829,2010,MIN. AYRES BRITTO,AI
18527,2397957,2010,MIN. JOAQUIM BARBOSA,AI
18528,2397982,2010,MIN. DIAS TOFFOLI,HC
18529,2398036,2010,MIN. JOAQUIM BARBOSA,AI
18530,2398064,2010,MIN. JOAQUIM BARBOSA,AI
18531,2398135,2010,MIN. ELLEN GRACIE,RE
18532,2398199,2010,MIN. AYRES BRITTO,RE
18533,2398219,2010,MIN. JOAQUIM BARBOSA,AI
18534,2398548,2010,MIN. DIAS TOFFOLI,RE
18535,2398584,2010,MIN. GILMAR MENDES,RE
18536,2398650,2010,MIN. AYRES BRITTO,HC
18537,2398704,2010,MIN. JOAQUIM BARBOSA,AI
18538,2398738,2010,MIN. DIAS TOFFOLI,RE
18539,2398885,2010,MIN. CÁRMEN LÚCIA,RE
18540,2398962,2010,MIN. DIAS TOFFOLI,Rcl
18541,2398965,2010,MIN. JOAQUIM BARBOSA,AI
18542,2399079,2010,MIN. AYRES BRITTO,AI
18543,2399151,2010,MIN. MARCO AURÉLIO,AI
18544,2399235,2010,MIN. AYRES BRITTO,RE
18545,2399603,2010,MIN. DIAS TOFFOLI,RE
18546,2399651,2010,MIN. RICARDO LEWANDOWSKI,AI
18547,2399727,2010,MIN. RICARDO LEWANDOWSKI,RE
18548,2400013,2010,MIN. ELLEN GRACIE,RE
18549,2400108,2010,MIN. RICARDO LEWANDOWSKI,RE
18550,2400259,2010,MIN. AYRES BRITTO,AI
18551,2400572,2010,MIN. JOAQUIM BARBOSA,AI
18552,2400604,2010,MIN. RICARDO LEWANDOWSKI,RE
18553,2400699,2010,MIN. DIAS TOFFOLI,AI
18554,2401051,2010,MIN. JOAQUIM BARBOSA,AI
18555,2401114,2010,MIN. CÁRMEN LÚCIA,AI
18556,2401153,2010,MIN. AYRES BRITTO,RE
18557,2401180,2010,MIN. ELLEN GRACIE,RE
18558,2401519,2010,MIN. JOAQUIM BARBOSA,RE
18559,2401522,2010,MIN. JOAQUIM BARBOSA,AI
18560,2401671,2010,MIN. DIAS TOFFOLI,RE
18561,2401719,2010,MIN. JOAQUIM BARBOSA,AI
18562,2402025,2010,MIN. RICARDO LEWANDOWSKI,RE
18563,2402076,2010,MIN. ELLEN GRACIE,AI
18564,2402294,2010,MIN. DIAS TOFFOLI,RE
18565,2402325,2010,MIN. ELLEN GRACIE,RE
18566,2402397,2010,MIN. JOAQUIM BARBOSA,AI
18567,2402465,2010,MIN. JOAQUIM BARBOSA,AI
18568,2402524,2010,MIN. JOAQUIM BARBOSA,RE
18569,2402552,2010,MIN. CÁRMEN LÚCIA,RE
18570,2402746,2010,MIN. DIAS TOFFOLI,RE
18571,2402819,2010,MIN. AYRES BRITTO,AI
18572,2402831,2010,MIN. JOAQUIM BARBOSA,RE
18573,2402863,2010,MIN. RICARDO LEWANDOWSKI,RE
18574,2403073,2010,MIN. JOAQUIM BARBOSA,AI
18575,2403096,2010,MIN. JOAQUIM BARBOSA,AI
18576,2403162,2010,MIN. CELSO DE MELLO,AI
18577,2403292,2010,MIN. JOAQUIM BARBOSA,AI
18578,2403366,2010,MIN. EROS GRAU,AI
18579,2403439,2010,MIN. ELLEN GRACIE,RE
18580,2403485,2010,MIN. DIAS TOFFOLI,RE
18581,2403643,2010,MIN. JOAQUIM BARBOSA,AI
18582,2403680,2010,MIN. JOAQUIM BARBOSA,RE
18583,2403743,2010,MIN. DIAS TOFFOLI,AI
18584,2404147,2010,MIN. GILMAR MENDES,RE
18585,2404158,2010,MIN. CÁRMEN LÚCIA,AI
18586,2404309,2010,MIN. CEZAR PELUSO,RE
18587,2404313,2010,MIN. CÁRMEN LÚCIA,RE
18588,2404342,2010,MIN. JOAQUIM BARBOSA,AI
18589,2404374,2010,MIN. AYRES BRITTO,AI
18590,2404539,2010,MIN. DIAS TOFFOLI,AI
18591,2404622,2010,MIN. JOAQUIM BARBOSA,AI
18592,2404886,2010,MIN. RICARDO LEWANDOWSKI,RE
18593,2404919,2010,MIN. JOAQUIM BARBOSA,AI
18594,2404958,2010,MIN. RICARDO LEWANDOWSKI,AI
18595,2404978,2010,MIN. RICARDO LEWANDOWSKI,AI
18596,2405014,2010,MIN. JOAQUIM BARBOSA,AI
18597,2405129,2010,MIN. ELLEN GRACIE,AI
18598,2405173,2010,MIN. JOAQUIM BARBOSA,AI
18599,2405184,2010,MIN. DIAS TOFFOLI,AC
18600,2405391,2010,MIN. JOAQUIM BARBOSA,AI
18601,2405525,2010,MIN. JOAQUIM BARBOSA,AI
18602,2405570,2010,MIN. JOAQUIM BARBOSA,AI
18603,2405597,2010,MIN. JOAQUIM BARBOSA,AI
18604,2405848,2010,MIN. RICARDO LEWANDOWSKI,AI
18605,2405854,2010,MIN. JOAQUIM BARBOSA,AI
18606,2405862,2010,MIN. JOAQUIM BARBOSA,AI
18607,2405920,2010,MIN. GILMAR MENDES,Inq
18608,2406056,2010,MIN. DIAS TOFFOLI,RE
18609,2406132,2010,MIN. JOAQUIM BARBOSA,AI
18610,2406216,2010,MIN. DIAS TOFFOLI,AI
18611,2406464,2010,MIN. JOAQUIM BARBOSA,AI
18612,2406470,2010,MIN. CELSO DE MELLO,AC
18613,2406475,2010,MIN. DIAS TOFFOLI,RE
18614,2406476,2010,MIN. AYRES BRITTO,RE
18615,2406517,2010,MIN. RICARDO LEWANDOWSKI,AI
18616,2406619,2010,MIN. GILMAR MENDES,RE
18617,2406682,2010,MIN. RICARDO LEWANDOWSKI,AC
18618,2406728,2010,MIN. SEPÚLVEDA PERTENCE,RE
18619,2406742,2010,MIN. AYRES BRITTO,RE
18620,2406779,2010,MIN. CÁRMEN LÚCIA,RE
18621,2406815,2010,MIN. AYRES BRITTO,RE
18622,2406855,2010,MIN. RICARDO LEWANDOWSKI,RE
18623,2406930,2010,MIN. JOAQUIM BARBOSA,AI
18624,2407004,2010,MIN. JOAQUIM BARBOSA,RE
18625,2407066,2010,MIN. JOAQUIM BARBOSA,AI
18626,2407100,2010,MIN. RICARDO LEWANDOWSKI,RE
18627,2407357,2010,MIN. CÁRMEN LÚCIA,AI
18628,2407412,2010,MIN. DIAS TOFFOLI,RE
18629,2407418,2010,MIN. ELLEN GRACIE,RE
18630,2407521,2010,MIN. RICARDO LEWANDOWSKI,RE
18631,2407554,2010,MIN. AYRES BRITTO,AI
18632,2407603,2010,MIN. JOAQUIM BARBOSA,AI
18633,2407608,2010,MIN. CEZAR PELUSO,RE
18634,2407637,2010,MIN. CELSO DE MELLO,RE
18635,2407689,2010,MIN. DIAS TOFFOLI,RE
18636,2407785,2010,MIN. AYRES BRITTO,AI
18637,2407806,2010,MIN. RICARDO LEWANDOWSKI,RE
18638,2407888,2010,MIN. CÁRMEN LÚCIA,RE
18639,2407992,2010,MIN. AYRES BRITTO,AI
18640,2408048,2010,MIN. ELLEN GRACIE,RE
18641,2408063,2010,MIN. JOAQUIM BARBOSA,AI
18642,2408073,2010,MIN. CÁRMEN LÚCIA,RE
18643,2408137,2010,MIN. AYRES BRITTO,AC
18644,2408148,2010,MIN. AYRES BRITTO,RE
18645,2408167,2010,MIN. ELLEN GRACIE,RE
18646,2408177,2010,MIN. RICARDO LEWANDOWSKI,RE
18647,2408189,2010,MIN. CELSO DE MELLO,AI
18648,2408209,2010,MIN. DIAS TOFFOLI,AI
18649,2408236,2010,MIN. GILMAR MENDES,RE
18650,2408297,2010,MIN. JOAQUIM BARBOSA,AI
18651,2408369,2010,MIN. DIAS TOFFOLI,AI
